country_id,year_id,indicator_id,sex_id,Value
177,2020-01-01,10,1,4.31
177,2021-01-01,10,1,4.31
178,2011-01-01,10,1,9.71
178,2012-01-01,10,1,9.71
178,2013-01-01,10,1,9.71
178,2014-01-01,10,1,9.71
178,2015-01-01,10,1,9.71
178,2016-01-01,10,1,9.71
178,2017-01-01,10,1,9.71
178,2018-01-01,10,1,9.71
178,2019-01-01,10,1,9.71
178,2020-01-01,10,1,9.71
178,2021-01-01,10,1,9.71
179,2011-01-01,10,1,33.03
179,2012-01-01,10,1,34.58
179,2013-01-01,10,1,34.58
179,2014-01-01,10,1,34.58
179,2015-01-01,10,1,34.58
179,2016-01-01,10,1,34.58
179,2017-01-01,10,1,34.58
179,2018-01-01,10,1,30.7
179,2019-01-01,10,1,30.7
179,2020-01-01,10,1,30.7
179,2021-01-01,10,1,30.7
180,2011-01-01,10,1,15.97
180,2012-01-01,10,1,15.15
180,2013-01-01,10,1,15.03
180,2014-01-01,10,1,14.74
180,2015-01-01,10,1,14.59
180,2016-01-01,10,1,14.06
180,2017-01-01,10,1,13.64
180,2018-01-01,10,1,13.64
180,2019-01-01,10,1,13.64
180,2020-01-01,10,1,13.64
180,2021-01-01,10,1,13.64
181,2011-01-01,10,1,5.24
181,2012-01-01,10,1,3.53
181,2013-01-01,10,1,3.53
181,2014-01-01,10,1,3.53
181,2015-01-01,10,1,3.53
181,2016-01-01,10,1,3.55
181,2017-01-01,10,1,3.55
181,2018-01-01,10,1,3.55
181,2019-01-01,10,1,2.94
181,2020-01-01,10,1,2.94
181,2021-01-01,10,1,2.94
182,2011-01-01,10,1,10.5
182,2012-01-01,10,1,10.5
182,2013-01-01,10,1,10.5
182,2014-01-01,10,1,10.5
182,2015-01-01,10,1,10.5
182,2016-01-01,10,1,10.12
182,2017-01-01,10,1,10.12
182,2018-01-01,10,1,10.12
182,2019-01-01,10,1,10.12
182,2020-01-01,10,1,9.18
182,2021-01-01,10,1,9.18
183,2011-01-01,10,1,29.37
183,2012-01-01,10,1,29.37
183,2013-01-01,10,1,29.37
183,2014-01-01,10,1,29.37
183,2015-01-01,10,1,29.37
183,2016-01-01,10,1,27.91
183,2017-01-01,10,1,27.91
183,2018-01-01,10,1,27.91
183,2019-01-01,10,1,27.91
183,2020-01-01,10,1,27.91
183,2021-01-01,10,1,27.91
184,2011-01-01,10,1,6.1
184,2012-01-01,10,1,3.6
184,2013-01-01,10,1,3.6
184,2014-01-01,10,1,3.6
184,2015-01-01,10,1,3.6
184,2016-01-01,10,1,3.6
184,2017-01-01,10,1,3.6
184,2018-01-01,10,1,3.6
184,2019-01-01,10,1,3.6
184,2020-01-01,10,1,3.6
184,2021-01-01,10,1,3.6
185,2011-01-01,10,1,13.88
185,2012-01-01,10,1,13.88
185,2013-01-01,10,1,13.88
185,2014-01-01,10,1,13.88
185,2015-01-01,10,1,13.88
185,2016-01-01,10,1,18.24
185,2017-01-01,10,1,14.48
185,2018-01-01,10,1,12.63
185,2019-01-01,10,1,12.63
185,2020-01-01,10,1,12.63
185,2021-01-01,10,1,12.63
186,2011-01-01,10,1,2.62
186,2012-01-01,10,1,2.79
186,2013-01-01,10,1,2.83
186,2014-01-01,10,1,2.83
186,2015-01-01,10,1,3.76
186,2016-01-01,10,1,3.74
186,2017-01-01,10,1,2.73
186,2018-01-01,10,1,2.85
186,2019-01-01,10,1,2.85
186,2020-01-01,10,1,2.85
186,2021-01-01,10,1,2.85
187,2011-01-01,10,1,2.9
187,2012-01-01,10,1,2.82
187,2013-01-01,10,1,3.0
187,2014-01-01,10,1,3.04
187,2015-01-01,10,1,3.04
187,2016-01-01,10,1,2.92
187,2017-01-01,10,1,2.92
187,2018-01-01,10,1,2.75
187,2019-01-01,10,1,2.75
187,2020-01-01,10,1,2.75
187,2021-01-01,10,1,2.75
188,2011-01-01,10,1,7.4
188,2012-01-01,10,1,7.15
188,2013-01-01,10,1,6.98
188,2014-01-01,10,1,6.85
188,2015-01-01,10,1,6.82
188,2016-01-01,10,1,6.66
188,2017-01-01,10,1,6.63
188,2018-01-01,10,1,6.53
188,2019-01-01,10,1,6.55
188,2020-01-01,10,1,6.55
188,2021-01-01,10,1,6.55
189,2011-01-01,10,1,0.66
189,2012-01-01,10,1,0.66
189,2013-01-01,10,1,0.78
189,2014-01-01,10,1,0.77
189,2015-01-01,10,1,0.76
189,2016-01-01,10,1,0.72
189,2017-01-01,10,1,0.72
189,2018-01-01,10,1,0.55
189,2019-01-01,10,1,0.55
189,2020-01-01,10,1,0.55
189,2021-01-01,10,1,0.55
190,2011-01-01,10,1,17.49
190,2012-01-01,10,1,17.49
190,2013-01-01,10,1,17.49
190,2014-01-01,10,1,17.49
190,2015-01-01,10,1,17.49
190,2016-01-01,10,1,17.49
190,2017-01-01,10,1,17.49
190,2018-01-01,10,1,17.49
190,2019-01-01,10,1,17.49
190,2020-01-01,10,1,17.49
190,2021-01-01,10,1,17.49
191,2011-01-01,10,1,13.36
191,2012-01-01,10,1,13.36
191,2013-01-01,10,1,13.36
191,2014-01-01,10,1,13.36
191,2015-01-01,10,1,14.28
191,2016-01-01,10,1,8.67
191,2017-01-01,10,1,8.67
191,2018-01-01,10,1,8.67
191,2019-01-01,10,1,8.67
191,2020-01-01,10,1,8.67
191,2021-01-01,10,1,8.67
192,2011-01-01,10,1,16.58
192,2012-01-01,10,1,16.58
192,2013-01-01,10,1,16.58
192,2014-01-01,10,1,17.64
192,2015-01-01,10,1,17.64
192,2016-01-01,10,1,17.64
192,2017-01-01,10,1,17.64
192,2018-01-01,10,1,17.64
192,2019-01-01,10,1,17.64
192,2020-01-01,10,1,15.25
192,2021-01-01,10,1,15.25
193,2011-01-01,10,1,48.09
193,2012-01-01,10,1,48.09
193,2013-01-01,10,1,46.14
193,2014-01-01,10,1,46.14
193,2015-01-01,10,1,46.14
193,2016-01-01,10,1,46.14
193,2017-01-01,10,1,46.14
193,2018-01-01,10,1,46.14
193,2019-01-01,10,1,46.14
193,2020-01-01,10,1,46.14
193,2021-01-01,10,1,46.14
194,2011-01-01,10,1,23.76
194,2012-01-01,10,1,23.76
194,2013-01-01,10,1,23.76
194,2014-01-01,10,1,21.73
194,2015-01-01,10,1,21.73
194,2016-01-01,10,1,21.73
194,2017-01-01,10,1,21.73
194,2018-01-01,10,1,20.44
194,2019-01-01,10,1,20.44
194,2020-01-01,10,1,20.44
194,2021-01-01,10,1,20.44
195,2011-01-01,10,1,17.82
195,2012-01-01,10,1,17.82
195,2013-01-01,10,1,17.82
195,2014-01-01,10,1,17.4
195,2015-01-01,10,1,16.81
195,2016-01-01,10,1,16.81
195,2017-01-01,10,1,16.81
195,2018-01-01,10,1,16.81
195,2019-01-01,10,1,14.61
195,2020-01-01,10,1,14.61
195,2021-01-01,10,1,14.61
1,2011-01-01,11,1,10.77
1,2012-01-01,11,1,10.77
1,2013-01-01,11,1,10.77
1,2014-01-01,11,1,10.77
1,2015-01-01,11,1,10.77
1,2016-01-01,11,1,10.77
1,2017-01-01,11,1,10.77
1,2018-01-01,11,1,10.77
1,2019-01-01,11,1,10.77
1,2020-01-01,11,1,10.77
1,2021-01-01,11,1,10.77
2,2011-01-01,11,1,18.33
2,2012-01-01,11,1,12.24
2,2013-01-01,11,1,12.24
2,2014-01-01,11,1,12.24
2,2015-01-01,11,1,12.24
2,2016-01-01,11,1,12.24
2,2017-01-01,11,1,12.24
2,2018-01-01,11,1,13.18
2,2019-01-01,11,1,13.18
2,2020-01-01,11,1,13.18
2,2021-01-01,11,1,13.18
3,2011-01-01,11,1,11.41
3,2012-01-01,11,1,11.41
3,2013-01-01,11,1,11.36
3,2014-01-01,11,1,11.36
3,2015-01-01,11,1,11.36
3,2016-01-01,11,1,11.36
3,2017-01-01,11,1,11.36
3,2018-01-01,11,1,11.36
3,2019-01-01,11,1,11.51
3,2020-01-01,11,1,11.51
3,2021-01-01,11,1,11.51
4,2011-01-01,11,1,\N
4,2012-01-01,11,1,\N
4,2013-01-01,11,1,\N
4,2014-01-01,11,1,\N
4,2015-01-01,11,1,\N
4,2016-01-01,11,1,\N
4,2017-01-01,11,1,\N
4,2018-01-01,11,1,\N
4,2019-01-01,11,1,\N
4,2020-01-01,11,1,\N
4,2021-01-01,11,1,\N
5,2011-01-01,11,1,28.95
5,2012-01-01,11,1,28.95
5,2013-01-01,11,1,28.95
5,2014-01-01,11,1,28.95
5,2015-01-01,11,1,28.95
5,2016-01-01,11,1,28.88
5,2017-01-01,11,1,28.88
5,2018-01-01,11,1,28.88
5,2019-01-01,11,1,28.88
5,2020-01-01,11,1,28.88
5,2021-01-01,11,1,28.88
6,2011-01-01,11,1,\N
6,2012-01-01,11,1,\N
6,2013-01-01,11,1,\N
6,2014-01-01,11,1,\N
6,2015-01-01,11,1,\N
6,2016-01-01,11,1,\N
6,2017-01-01,11,1,\N
6,2018-01-01,11,1,\N
6,2019-01-01,11,1,\N
6,2020-01-01,11,1,\N
6,2021-01-01,11,1,\N
7,2011-01-01,11,1,27.71
7,2012-01-01,11,1,26.46
7,2013-01-01,11,1,25.9
7,2014-01-01,11,1,26.39
7,2015-01-01,11,1,25.53
7,2016-01-01,11,1,26.98
7,2017-01-01,11,1,25.98
7,2018-01-01,11,1,26.41
7,2019-01-01,11,1,28.1
7,2020-01-01,11,1,28.1
7,2021-01-01,11,1,28.1
8,2011-01-01,11,1,14.25
8,2012-01-01,11,1,14.25
8,2013-01-01,11,1,14.25
8,2014-01-01,11,1,14.25
8,2015-01-01,11,1,14.25
8,2016-01-01,11,1,17.44
8,2017-01-01,11,1,17.44
8,2018-01-01,11,1,17.44
8,2019-01-01,11,1,17.44
8,2020-01-01,11,1,17.44
8,2021-01-01,11,1,17.44
9,2011-01-01,11,1,17.7
9,2012-01-01,11,1,17.7
9,2013-01-01,11,1,17.7
9,2014-01-01,11,1,17.3
9,2015-01-01,11,1,17.3
9,2016-01-01,11,1,17.13
9,2017-01-01,11,1,17.13
9,2018-01-01,11,1,17.13
9,2019-01-01,11,1,17.13
9,2020-01-01,11,1,17.13
9,2021-01-01,11,1,17.13
10,2011-01-01,11,1,13.84
10,2012-01-01,11,1,15.5
10,2013-01-01,11,1,15.5
10,2014-01-01,11,1,14.16
10,2015-01-01,11,1,13.62
10,2016-01-01,11,1,14.78
10,2017-01-01,11,1,15.9
10,2018-01-01,11,1,13.39
10,2019-01-01,11,1,13.39
10,2020-01-01,11,1,14.93
10,2021-01-01,11,1,14.93
11,2011-01-01,11,1,8.86
11,2012-01-01,11,1,8.86
11,2013-01-01,11,1,8.86
11,2014-01-01,11,1,8.86
11,2015-01-01,11,1,8.86
11,2016-01-01,11,1,8.86
11,2017-01-01,11,1,8.86
11,2018-01-01,11,1,8.86
11,2019-01-01,11,1,8.86
11,2020-01-01,11,1,8.86
11,2021-01-01,11,1,8.86
12,2011-01-01,11,1,\N
12,2012-01-01,11,1,\N
12,2013-01-01,11,1,\N
12,2014-01-01,11,1,\N
12,2015-01-01,11,1,\N
12,2016-01-01,11,1,\N
12,2017-01-01,11,1,\N
12,2018-01-01,11,1,\N
12,2019-01-01,11,1,\N
12,2020-01-01,11,1,\N
12,2021-01-01,11,1,\N
13,2011-01-01,11,1,\N
13,2012-01-01,11,1,\N
13,2013-01-01,11,1,\N
13,2014-01-01,11,1,\N
13,2015-01-01,11,1,\N
13,2016-01-01,11,1,\N
13,2017-01-01,11,1,\N
13,2018-01-01,11,1,\N
13,2019-01-01,11,1,\N
13,2020-01-01,11,1,\N
13,2021-01-01,11,1,\N
14,2011-01-01,11,1,28.27
14,2012-01-01,11,1,28.27
14,2013-01-01,11,1,28.27
14,2014-01-01,11,1,15.66
14,2015-01-01,11,1,15.66
14,2016-01-01,11,1,15.66
14,2017-01-01,11,1,15.66
14,2018-01-01,11,1,15.24
14,2019-01-01,11,1,16.56
14,2020-01-01,11,1,16.56
14,2021-01-01,11,1,16.56
15,2011-01-01,11,1,33.59
15,2012-01-01,11,1,33.59
15,2013-01-01,11,1,33.59
15,2014-01-01,11,1,33.59
15,2015-01-01,11,1,33.59
15,2016-01-01,11,1,33.59
15,2017-01-01,11,1,33.59
15,2018-01-01,11,1,33.59
15,2019-01-01,11,1,33.59
15,2020-01-01,11,1,33.59
15,2021-01-01,11,1,33.59
16,2011-01-01,11,1,10.92
16,2012-01-01,11,1,10.78
16,2013-01-01,11,1,10.78
16,2014-01-01,11,1,10.84
16,2015-01-01,11,1,10.84
16,2016-01-01,11,1,10.84
16,2017-01-01,11,1,10.84
16,2018-01-01,11,1,10.84
16,2019-01-01,11,1,9.65
16,2020-01-01,11,1,9.65
16,2021-01-01,11,1,9.65
17,2011-01-01,11,1,12.3
17,2012-01-01,11,1,12.3
17,2013-01-01,11,1,11.92
17,2014-01-01,11,1,12.25
17,2015-01-01,11,1,12.25
17,2016-01-01,11,1,12.04
17,2017-01-01,11,1,11.39
17,2018-01-01,11,1,11.0
17,2019-01-01,11,1,11.0
17,2020-01-01,11,1,10.3
17,2021-01-01,11,1,10.3
18,2011-01-01,11,1,37.93
18,2012-01-01,11,1,37.93
18,2013-01-01,11,1,37.93
18,2014-01-01,11,1,37.93
18,2015-01-01,11,1,37.93
18,2016-01-01,11,1,37.93
18,2017-01-01,11,1,37.93
18,2018-01-01,11,1,37.93
18,2019-01-01,11,1,37.93
18,2020-01-01,11,1,37.93
18,2021-01-01,11,1,37.93
19,2011-01-01,11,1,29.39
19,2012-01-01,11,1,29.39
19,2013-01-01,11,1,29.39
19,2014-01-01,11,1,30.29
19,2015-01-01,11,1,30.29
19,2016-01-01,11,1,30.29
19,2017-01-01,11,1,31.97
19,2018-01-01,11,1,31.97
19,2019-01-01,11,1,31.97
19,2020-01-01,11,1,31.97
19,2021-01-01,11,1,31.97
20,2011-01-01,11,1,25.1
20,2012-01-01,11,1,21.0
20,2013-01-01,11,1,21.0
20,2014-01-01,11,1,21.0
20,2015-01-01,11,1,21.0
20,2016-01-01,11,1,21.0
20,2017-01-01,11,1,19.96
20,2018-01-01,11,1,19.96
20,2019-01-01,11,1,19.96
20,2020-01-01,11,1,19.96
20,2021-01-01,11,1,19.96
21,2011-01-01,11,1,33.64
21,2012-01-01,11,1,35.31
21,2013-01-01,11,1,35.79
21,2014-01-01,11,1,35.39
21,2015-01-01,11,1,34.64
21,2016-01-01,11,1,33.5
21,2017-01-01,11,1,32.21
21,2018-01-01,11,1,29.13
21,2019-01-01,11,1,26.86
21,2020-01-01,11,1,26.86
21,2021-01-01,11,1,26.86
22,2011-01-01,11,1,16.7
22,2012-01-01,11,1,20.16
22,2013-01-01,11,1,20.16
22,2014-01-01,11,1,20.16
22,2015-01-01,11,1,20.16
22,2016-01-01,11,1,20.16
22,2017-01-01,11,1,20.16
22,2018-01-01,11,1,20.16
22,2019-01-01,11,1,20.16
22,2020-01-01,11,1,20.16
22,2021-01-01,11,1,20.16
23,2011-01-01,11,1,55.51
23,2012-01-01,11,1,55.51
23,2013-01-01,11,1,55.51
23,2014-01-01,11,1,55.51
23,2015-01-01,11,1,55.51
23,2016-01-01,11,1,55.51
23,2017-01-01,11,1,55.51
23,2018-01-01,11,1,55.51
23,2019-01-01,11,1,55.51
23,2020-01-01,11,1,55.51
23,2021-01-01,11,1,55.51
24,2011-01-01,11,1,40.27
24,2012-01-01,11,1,40.66
24,2013-01-01,11,1,39.53
24,2014-01-01,11,1,38.62
24,2015-01-01,11,1,38.6
24,2016-01-01,11,1,40.54
24,2017-01-01,11,1,40.83
24,2018-01-01,11,1,41.64
24,2019-01-01,11,1,41.31
24,2020-01-01,11,1,41.31
24,2021-01-01,11,1,41.31
25,2011-01-01,11,1,\N
25,2012-01-01,11,1,\N
25,2013-01-01,11,1,\N
25,2014-01-01,11,1,\N
25,2015-01-01,11,1,\N
25,2016-01-01,11,1,\N
25,2017-01-01,11,1,\N
25,2018-01-01,11,1,\N
25,2019-01-01,11,1,\N
25,2020-01-01,11,1,\N
25,2021-01-01,11,1,\N
26,2011-01-01,11,1,18.8
26,2012-01-01,11,1,17.76
26,2013-01-01,11,1,18.24
26,2014-01-01,11,1,19.96
26,2015-01-01,11,1,21.42
26,2016-01-01,11,1,22.19
26,2017-01-01,11,1,23.9
26,2018-01-01,11,1,21.62
26,2019-01-01,11,1,21.62
26,2020-01-01,11,1,23.0
26,2021-01-01,11,1,23.0
27,2011-01-01,11,1,24.19
27,2012-01-01,11,1,24.19
27,2013-01-01,11,1,24.19
27,2014-01-01,11,1,17.31
27,2015-01-01,11,1,17.31
27,2016-01-01,11,1,17.31
27,2017-01-01,11,1,17.31
27,2018-01-01,11,1,17.31
27,2019-01-01,11,1,17.31
27,2020-01-01,11,1,17.31
27,2021-01-01,11,1,17.31
28,2011-01-01,11,1,13.24
28,2012-01-01,11,1,14.14
28,2013-01-01,11,1,14.14
28,2014-01-01,11,1,14.14
28,2015-01-01,11,1,14.14
28,2016-01-01,11,1,14.14
28,2017-01-01,11,1,20.93
28,2018-01-01,11,1,20.93
28,2019-01-01,11,1,20.93
28,2020-01-01,11,1,20.93
28,2021-01-01,11,1,20.93
29,2011-01-01,11,1,28.04
29,2012-01-01,11,1,28.04
29,2013-01-01,11,1,28.04
29,2014-01-01,11,1,28.04
29,2015-01-01,11,1,28.04
29,2016-01-01,11,1,28.04
29,2017-01-01,11,1,28.04
29,2018-01-01,11,1,28.04
29,2019-01-01,11,1,28.04
29,2020-01-01,11,1,28.04
29,2021-01-01,11,1,28.04
30,2011-01-01,11,1,20.29
30,2012-01-01,11,1,20.29
30,2013-01-01,11,1,20.29
30,2014-01-01,11,1,14.34
30,2015-01-01,11,1,14.34
30,2016-01-01,11,1,14.34
30,2017-01-01,11,1,14.34
30,2018-01-01,11,1,14.34
30,2019-01-01,11,1,14.34
30,2020-01-01,11,1,14.34
30,2021-01-01,11,1,14.34
31,2011-01-01,11,1,23.12
31,2012-01-01,11,1,23.12
31,2013-01-01,11,1,23.1
31,2014-01-01,11,1,35.86
31,2015-01-01,11,1,35.86
31,2016-01-01,11,1,35.86
31,2017-01-01,11,1,35.86
31,2018-01-01,11,1,34.99
31,2019-01-01,11,1,34.99
31,2020-01-01,11,1,34.99
31,2021-01-01,11,1,34.99
32,2011-01-01,11,1,17.39
32,2012-01-01,11,1,17.39
32,2013-01-01,11,1,18.22
32,2014-01-01,11,1,18.22
32,2015-01-01,11,1,17.75
32,2016-01-01,11,1,16.83
32,2017-01-01,11,1,17.08
32,2018-01-01,11,1,17.08
32,2019-01-01,11,1,17.08
32,2020-01-01,11,1,17.08
32,2021-01-01,11,1,17.08
33,2011-01-01,11,1,49.19
33,2012-01-01,11,1,49.19
33,2013-01-01,11,1,49.19
33,2014-01-01,11,1,49.19
33,2015-01-01,11,1,49.19
33,2016-01-01,11,1,49.19
33,2017-01-01,11,1,49.19
33,2018-01-01,11,1,49.19
33,2019-01-01,11,1,49.19
33,2020-01-01,11,1,49.19
33,2021-01-01,11,1,49.19
34,2011-01-01,11,1,30.73
34,2012-01-01,11,1,30.73
34,2013-01-01,11,1,30.73
34,2014-01-01,11,1,30.73
34,2015-01-01,11,1,28.4
34,2016-01-01,11,1,28.4
34,2017-01-01,11,1,28.4
34,2018-01-01,11,1,28.4
34,2019-01-01,11,1,26.5
34,2020-01-01,11,1,26.5
34,2021-01-01,11,1,26.5
35,2011-01-01,11,1,30.18
35,2012-01-01,11,1,30.18
35,2013-01-01,11,1,29.81
35,2014-01-01,11,1,29.81
35,2015-01-01,11,1,28.21
35,2016-01-01,11,1,28.21
35,2017-01-01,11,1,28.27
35,2018-01-01,11,1,28.27
35,2019-01-01,11,1,28.27
35,2020-01-01,11,1,28.27
35,2021-01-01,11,1,28.27
36,2011-01-01,11,1,24.12
36,2012-01-01,11,1,23.32
36,2013-01-01,11,1,27.39
36,2014-01-01,11,1,27.39
36,2015-01-01,11,1,27.39
36,2016-01-01,11,1,27.39
36,2017-01-01,11,1,27.39
36,2018-01-01,11,1,27.39
36,2019-01-01,11,1,27.39
36,2020-01-01,11,1,27.39
36,2021-01-01,11,1,27.39
37,2011-01-01,11,1,40.37
37,2012-01-01,11,1,39.49
37,2013-01-01,11,1,39.51
37,2014-01-01,11,1,39.27
37,2015-01-01,11,1,37.27
37,2016-01-01,11,1,36.78
37,2017-01-01,11,1,35.53
37,2018-01-01,11,1,36.45
37,2019-01-01,11,1,37.71
37,2020-01-01,11,1,37.71
37,2021-01-01,11,1,37.71
38,2011-01-01,11,1,56.01
38,2012-01-01,11,1,56.01
38,2013-01-01,11,1,56.01
38,2014-01-01,11,1,56.01
38,2015-01-01,11,1,56.01
38,2016-01-01,11,1,56.01
38,2017-01-01,11,1,56.01
38,2018-01-01,11,1,56.01
38,2019-01-01,11,1,56.01
38,2020-01-01,11,1,56.01
38,2021-01-01,11,1,56.01
39,2011-01-01,11,1,27.44
39,2012-01-01,11,1,30.69
39,2013-01-01,11,1,30.69
39,2014-01-01,11,1,31.0
39,2015-01-01,11,1,31.0
39,2016-01-01,11,1,31.0
39,2017-01-01,11,1,31.0
39,2018-01-01,11,1,31.0
39,2019-01-01,11,1,31.0
39,2020-01-01,11,1,31.0
39,2021-01-01,11,1,31.0
40,2011-01-01,11,1,34.33
40,2012-01-01,11,1,34.28
40,2013-01-01,11,1,35.15
40,2014-01-01,11,1,34.25
40,2015-01-01,11,1,33.92
40,2016-01-01,11,1,34.22
40,2017-01-01,11,1,33.6
40,2018-01-01,11,1,33.47
40,2019-01-01,11,1,33.41
40,2020-01-01,11,1,33.41
40,2021-01-01,11,1,33.41
41,2011-01-01,11,1,17.56
41,2012-01-01,11,1,17.24
41,2013-01-01,11,1,17.61
41,2014-01-01,11,1,17.37
41,2015-01-01,11,1,17.37
41,2016-01-01,11,1,16.88
41,2017-01-01,11,1,15.19
41,2018-01-01,11,1,14.37
41,2019-01-01,11,1,14.37
41,2020-01-01,11,1,12.95
41,2021-01-01,11,1,12.95
42,2011-01-01,11,1,\N
42,2012-01-01,11,1,\N
42,2013-01-01,11,1,\N
42,2014-01-01,11,1,\N
42,2015-01-01,11,1,\N
42,2016-01-01,11,1,\N
42,2017-01-01,11,1,\N
42,2018-01-01,11,1,\N
42,2019-01-01,11,1,\N
42,2020-01-01,11,1,\N
42,2021-01-01,11,1,\N
43,2011-01-01,11,1,14.88
43,2012-01-01,11,1,14.97
43,2013-01-01,11,1,15.91
43,2014-01-01,11,1,17.5
43,2015-01-01,11,1,17.5
43,2016-01-01,11,1,16.4
43,2017-01-01,11,1,14.28
43,2018-01-01,11,1,13.09
43,2019-01-01,11,1,13.09
43,2020-01-01,11,1,13.03
43,2021-01-01,11,1,13.03
44,2011-01-01,11,1,11.31
44,2012-01-01,11,1,10.98
44,2013-01-01,11,1,11.07
44,2014-01-01,11,1,10.74
44,2015-01-01,11,1,10.74
44,2016-01-01,11,1,10.43
44,2017-01-01,11,1,9.21
44,2018-01-01,11,1,8.72
44,2019-01-01,11,1,8.72
44,2020-01-01,11,1,8.77
44,2021-01-01,11,1,8.77
45,2011-01-01,11,1,13.32
45,2012-01-01,11,1,14.4
45,2013-01-01,11,1,12.8
45,2014-01-01,11,1,13.46
45,2015-01-01,11,1,12.26
45,2016-01-01,11,1,11.48
45,2017-01-01,11,1,11.39
45,2018-01-01,11,1,10.89
45,2019-01-01,11,1,10.89
45,2020-01-01,11,1,10.05
45,2021-01-01,11,1,10.05
46,2011-01-01,11,1,21.71
46,2012-01-01,11,1,30.03
46,2013-01-01,11,1,27.74
46,2014-01-01,11,1,27.74
46,2015-01-01,11,1,27.74
46,2016-01-01,11,1,27.74
46,2017-01-01,11,1,27.74
46,2018-01-01,11,1,27.74
46,2019-01-01,11,1,27.74
46,2020-01-01,11,1,27.74
46,2021-01-01,11,1,27.74
47,2011-01-01,11,1,\N
47,2012-01-01,11,1,\N
47,2013-01-01,11,1,\N
47,2014-01-01,11,1,\N
47,2015-01-01,11,1,\N
47,2016-01-01,11,1,\N
47,2017-01-01,11,1,\N
47,2018-01-01,11,1,\N
47,2019-01-01,11,1,\N
47,2020-01-01,11,1,\N
47,2021-01-01,11,1,\N
48,2011-01-01,11,1,32.49
48,2012-01-01,11,1,30.65
48,2013-01-01,11,1,32.17
48,2014-01-01,11,1,28.64
48,2015-01-01,11,1,29.79
48,2016-01-01,11,1,30.37
48,2017-01-01,11,1,26.09
48,2018-01-01,11,1,27.8
48,2019-01-01,11,1,25.63
48,2020-01-01,11,1,25.63
48,2021-01-01,11,1,25.63
49,2011-01-01,11,1,31.64
49,2012-01-01,11,1,31.89
49,2013-01-01,11,1,32.03
49,2014-01-01,11,1,29.85
49,2015-01-01,11,1,31.32
49,2016-01-01,11,1,30.3
49,2017-01-01,11,1,29.9
49,2018-01-01,11,1,30.62
49,2019-01-01,11,1,31.05
49,2020-01-01,11,1,31.05
49,2021-01-01,11,1,31.05
50,2011-01-01,11,1,36.5
50,2012-01-01,11,1,36.5
50,2013-01-01,11,1,36.5
50,2014-01-01,11,1,36.5
50,2015-01-01,11,1,36.5
50,2016-01-01,11,1,36.5
50,2017-01-01,11,1,36.5
50,2018-01-01,11,1,36.5
50,2019-01-01,11,1,36.5
50,2020-01-01,11,1,36.5
50,2021-01-01,11,1,36.5
51,2011-01-01,11,1,26.3
51,2012-01-01,11,1,25.86
51,2013-01-01,11,1,27.61
51,2014-01-01,11,1,25.42
51,2015-01-01,11,1,24.29
51,2016-01-01,11,1,23.94
51,2017-01-01,11,1,21.81
51,2018-01-01,11,1,22.43
51,2019-01-01,11,1,22.48
51,2020-01-01,11,1,22.48
51,2021-01-01,11,1,22.48
52,2011-01-01,11,1,\N
52,2012-01-01,11,1,\N
52,2013-01-01,11,1,\N
52,2014-01-01,11,1,\N
52,2015-01-01,11,1,\N
52,2016-01-01,11,1,\N
52,2017-01-01,11,1,\N
52,2018-01-01,11,1,\N
52,2019-01-01,11,1,\N
52,2020-01-01,11,1,\N
52,2021-01-01,11,1,\N
53,2011-01-01,11,1,\N
53,2012-01-01,11,1,\N
53,2013-01-01,11,1,\N
53,2014-01-01,11,1,\N
53,2015-01-01,11,1,\N
53,2016-01-01,11,1,\N
53,2017-01-01,11,1,\N
53,2018-01-01,11,1,\N
53,2019-01-01,11,1,\N
53,2020-01-01,11,1,\N
53,2021-01-01,11,1,\N
54,2011-01-01,11,1,17.37
54,2012-01-01,11,1,18.59
54,2013-01-01,11,1,18.63
54,2014-01-01,11,1,20.99
54,2015-01-01,11,1,20.99
54,2016-01-01,11,1,18.73
54,2017-01-01,11,1,15.46
54,2018-01-01,11,1,14.35
54,2019-01-01,11,1,14.35
54,2020-01-01,11,1,14.99
54,2021-01-01,11,1,14.99
55,2011-01-01,11,1,37.56
55,2012-01-01,11,1,37.56
55,2013-01-01,11,1,37.56
55,2014-01-01,11,1,37.9
55,2015-01-01,11,1,37.9
55,2016-01-01,11,1,37.9
55,2017-01-01,11,1,37.9
55,2018-01-01,11,1,37.9
55,2019-01-01,11,1,37.9
55,2020-01-01,11,1,37.9
55,2021-01-01,11,1,37.9
56,2011-01-01,11,1,9.5
56,2012-01-01,11,1,9.5
56,2013-01-01,11,1,9.5
56,2014-01-01,11,1,9.5
56,2015-01-01,11,1,9.5
56,2016-01-01,11,1,13.35
56,2017-01-01,11,1,13.35
56,2018-01-01,11,1,13.35
56,2019-01-01,11,1,12.08
56,2020-01-01,11,1,12.08
56,2021-01-01,11,1,12.08
57,2011-01-01,11,1,22.6
57,2012-01-01,11,1,22.6
57,2013-01-01,11,1,22.6
57,2014-01-01,11,1,22.6
57,2015-01-01,11,1,22.6
57,2016-01-01,11,1,22.6
57,2017-01-01,11,1,22.6
57,2018-01-01,11,1,22.6
57,2019-01-01,11,1,22.6
57,2020-01-01,11,1,22.6
57,2021-01-01,11,1,22.6
58,2011-01-01,11,1,10.78
