country_id,year_id,indicator_id,sex_id,Value,is_missing
99,2012-01-01,6,1,5.85,0
99,2013-01-01,6,1,5.6,0
99,2014-01-01,6,1,5.38,0
99,2015-01-01,6,1,4.83,0
99,2016-01-01,6,1,4.52,0
99,2017-01-01,6,1,4.28,0
99,2018-01-01,6,1,3.88,0
99,2019-01-01,6,1,3.88,0
99,2020-01-01,6,1,3.58,0
99,2021-01-01,6,1,3.58,0
100,2011-01-01,6,1,6.04,0
100,2012-01-01,6,1,6.01,0
100,2013-01-01,6,1,5.85,0
100,2014-01-01,6,1,8.13,0
100,2015-01-01,6,1,9.35,0
100,2016-01-01,6,1,9.35,0
100,2017-01-01,6,1,8.0,0
100,2018-01-01,6,1,6.29,0
100,2019-01-01,6,1,6.29,0
100,2020-01-01,6,1,4.72,0
100,2021-01-01,6,1,4.72,0
101,2011-01-01,6,1,30.1,0
101,2012-01-01,6,1,35.01,0
101,2013-01-01,6,1,35.01,0
101,2014-01-01,6,1,35.01,0
101,2015-01-01,6,1,35.01,0
101,2016-01-01,6,1,35.01,0
101,2017-01-01,6,1,35.01,0
101,2018-01-01,6,1,29.35,0
101,2019-01-01,6,1,29.35,0
101,2020-01-01,6,1,29.35,0
101,2021-01-01,6,1,29.35,0
102,2011-01-01,6,1,30.2,0
102,2012-01-01,6,1,30.2,0
102,2013-01-01,6,1,30.2,0
102,2014-01-01,6,1,28.21,0
102,2015-01-01,6,1,28.21,0
102,2016-01-01,6,1,28.42,0
102,2017-01-01,6,1,28.42,0
102,2018-01-01,6,1,28.42,0
102,2019-01-01,6,1,28.42,0
102,2020-01-01,6,1,28.01,0
102,2021-01-01,6,1,28.01,0
103,2011-01-01,6,1,15.56,0
103,2012-01-01,6,1,15.56,0
103,2013-01-01,6,1,15.56,0
103,2014-01-01,6,1,15.56,0
103,2015-01-01,6,1,15.56,0
103,2016-01-01,6,1,12.06,0
103,2017-01-01,6,1,12.06,0
103,2018-01-01,6,1,12.06,0
103,2019-01-01,6,1,12.06,0
103,2020-01-01,6,1,12.06,0
103,2021-01-01,6,1,12.06,0
104,2011-01-01,6,1,39.97,0
104,2012-01-01,6,1,39.97,0
104,2013-01-01,6,1,39.97,0
104,2014-01-01,6,1,39.97,0
104,2015-01-01,6,1,39.97,0
104,2016-01-01,6,1,29.32,0
104,2017-01-01,6,1,29.32,0
104,2018-01-01,6,1,29.32,0
104,2019-01-01,6,1,29.32,0
104,2020-01-01,6,1,29.32,0
104,2021-01-01,6,1,29.32,0
105,2011-01-01,6,1,44.13,0
105,2012-01-01,6,1,44.13,0
105,2013-01-01,6,1,41.62,0
105,2014-01-01,6,1,41.62,0
105,2015-01-01,6,1,46.18,0
105,2016-01-01,6,1,46.18,0
105,2017-01-01,6,1,46.18,0
105,2018-01-01,6,1,43.86,0
105,2019-01-01,6,1,43.86,0
105,2020-01-01,6,1,43.86,0
105,2021-01-01,6,1,43.86,0
106,2011-01-01,6,1,5.73,0
106,2012-01-01,6,1,7.31,0
106,2013-01-01,6,1,5.99,0
106,2014-01-01,6,1,6.67,0
106,2015-01-01,6,1,6.87,0
106,2016-01-01,6,1,6.87,0
106,2017-01-01,6,1,6.69,0
106,2018-01-01,6,1,6.19,0
106,2019-01-01,6,1,6.19,0
106,2020-01-01,6,1,5.19,0
106,2021-01-01,6,1,5.19,0
107,2011-01-01,6,1,4.78,0
107,2012-01-01,6,1,4.78,0
107,2013-01-01,6,1,4.78,0
107,2014-01-01,6,1,4.78,0
107,2015-01-01,6,1,4.78,0
107,2016-01-01,6,1,4.78,0
107,2017-01-01,6,1,4.78,0
107,2018-01-01,6,1,4.78,0
107,2019-01-01,6,1,4.78,0
107,2020-01-01,6,1,4.78,0
107,2021-01-01,6,1,4.78,0
108,2011-01-01,6,1,40.79,0
108,2012-01-01,6,1,40.79,0
108,2013-01-01,6,1,40.79,0
108,2014-01-01,6,1,40.79,0
108,2015-01-01,6,1,40.79,0
108,2016-01-01,6,1,40.79,0
108,2017-01-01,6,1,40.79,0
108,2018-01-01,6,1,40.79,0
108,2019-01-01,6,1,40.79,0
108,2020-01-01,6,1,43.99,0
108,2021-01-01,6,1,43.99,0
109,2011-01-01,6,1,21.91,0
109,2012-01-01,6,1,21.91,0
109,2013-01-01,6,1,21.91,0
109,2014-01-01,6,1,21.91,0
109,2015-01-01,6,1,21.91,0
109,2016-01-01,6,1,21.91,0
109,2017-01-01,6,1,21.91,0
109,2018-01-01,6,1,21.91,0
109,2019-01-01,6,1,21.91,0
109,2020-01-01,6,1,21.91,0
109,2021-01-01,6,1,21.91,0
110,2011-01-01,6,1,17.45,0
110,2012-01-01,6,1,16.46,0
110,2013-01-01,6,1,16.46,0
110,2014-01-01,6,1,15.4,0
110,2015-01-01,6,1,15.4,0
110,2016-01-01,6,1,14.11,0
110,2017-01-01,6,1,14.11,0
110,2018-01-01,6,1,13.49,0
110,2019-01-01,6,1,13.49,0
110,2020-01-01,6,1,13.49,0
110,2021-01-01,6,1,13.49,0
111,2011-01-01,6,1,,1
111,2012-01-01,6,1,,1
111,2013-01-01,6,1,,1
111,2014-01-01,6,1,,1
111,2015-01-01,6,1,,1
111,2016-01-01,6,1,,1
111,2017-01-01,6,1,,1
111,2018-01-01,6,1,,1
111,2019-01-01,6,1,,1
111,2020-01-01,6,1,,1
111,2021-01-01,6,1,,1
112,2011-01-01,6,1,3.49,0
112,2012-01-01,6,1,3.25,0
112,2013-01-01,6,1,3.25,0
112,2014-01-01,6,1,2.93,0
112,2015-01-01,6,1,2.76,0
112,2016-01-01,6,1,2.76,0
112,2017-01-01,6,1,2.76,0
112,2018-01-01,6,1,2.57,0
112,2019-01-01,6,1,2.57,0
112,2020-01-01,6,1,2.57,0
112,2021-01-01,6,1,2.57,0
113,2011-01-01,6,1,,1
113,2012-01-01,6,1,,1
113,2013-01-01,6,1,,1
113,2014-01-01,6,1,,1
113,2015-01-01,6,1,,1
113,2016-01-01,6,1,,1
113,2017-01-01,6,1,,1
113,2018-01-01,6,1,,1
113,2019-01-01,6,1,,1
113,2020-01-01,6,1,,1
113,2021-01-01,6,1,,1
114,2011-01-01,6,1,11.45,0
114,2012-01-01,6,1,11.45,0
114,2013-01-01,6,1,11.45,0
114,2014-01-01,6,1,11.92,0
114,2015-01-01,6,1,11.92,0
114,2016-01-01,6,1,11.92,0
114,2017-01-01,6,1,11.92,0
114,2018-01-01,6,1,11.88,0
114,2019-01-01,6,1,11.88,0
114,2020-01-01,6,1,11.88,0
114,2021-01-01,6,1,11.88,0
115,2011-01-01,6,1,6.04,0
115,2012-01-01,6,1,6.04,0
115,2013-01-01,6,1,7.37,0
115,2014-01-01,6,1,7.37,0
115,2015-01-01,6,1,7.37,0
115,2016-01-01,6,1,7.37,0
